id,pose rmsd,pocket rmsd,qs score,lddt-pli
1Q8UA,5.553248795194569,3.8365164801728273,0.7885600648702894,0.800146033560445
1REKA,4.386366027063716,4.028175684628717,0.7871507828811912,0.7987367515713468
2BUJA,,,,
2CMWA,4.645435457170024,3.8671959763152803,0.8094097653204252,0.8209957340105808
2GNHA,4.332376707593787,3.772431036938081,0.7950499778135451,0.8066359465037007
2HZ4A,5.334797594056155,3.1779018034174134,0.824097351765281,0.8356833204554366
2HZ4C,5.266643356368604,4.12352267570283,0.7969500402011386,0.8085360088912942
2QLQA,4.472125605560704,3.7293665337613073,0.7616343400971525,0.7732203087873081
2RG6A,5.339526156935101,4.9601633088949715,0.771155583083638,0.7827415517737936
2VO0A,4.446362341190179,3.182666040785151,0.7568333111480717,0.7684192798382273
2VO7A,5.206487424013334,4.659046721658202,0.789854107543664,0.8014400762338196
2VWBA,5.559009748239831,2.6630233794744744,0.8113060167893393,0.8228919854794949
2VWBB,4.597786060195804,3.5444748227350997,0.7702511096461587,0.7818370783363143
2XYNB,4.856928729024608,2.328272495136968,0.7617735105875487,0.7733594792777043
2XYNC,,,,
2YA9A,4.438459406653927,3.6006969420246877,0.7800240910861853,0.7916100597763409
2YA9B,5.3322851214829,2.493727021036003,0.7785239309452411,0.7901098996353967
2YISA,4.836964286364832,2.7679659365256,0.7921324877403025,0.8037184564304581
2YIWA,4.706571670418733,2.9128207819668552,0.774584158921583,0.7861701276117387
3A2CA,,,,
3A2CB,5.250415495264699,3.1368704077502776,0.7984745500578435,0.8100605187479991
3A2CC,4.177004271710234,2.0040462755159694,0.7924724973231914,0.804058466013347
3PYYA,5.488612620738768,3.586504303285897,0.7612019045374083,0.7727878732275639
3PYYB,4.972775177605898,4.255526126348377,0.8295646798628066,0.8411506485529622
3Q6UA,4.329928872560199,3.0284941867732704,0.8072706670866576,0.8188566357768132
3ROCA,5.3543343771403045,2.788839170479114,0.7890005396038889,0.8005865082940445
3TKUA,5.262231887539392,6.528847584993256,0.7899397652707398,0.8015257339608954
3TKUB,4.655086836936164,2.0237524089149064,0.8047370426342529,0.8163230113244085
3UTOB,5.330843119776208,2.5621795655031914,0.7516109271883807,0.7631968958785363
3W8LB,5.586321139854229,6.697162382754451,0.797248108834085,0.8088340775242406
3ZOSA,4.799610348284734,3.7003037007962543,0.779867130506196,0.7914530991963517
4A06A,5.027065055626288,5.578845598528765,0.8045213122313796,0.8161072809215352
4A07A,4.611904260144751,1.8257538928634425,0.7681926606590287,0.7797786293491843
4AW0A,4.637259452681994,2.491854442635646,0.7772868535730316,0.7888728222631872
4AW1A,5.990652077625198,1.926481933321439,0.7837935838890387,0.7953795525791943
4AW2A,5.007922772170513,3.8177423201210003,0.7881190898760109,0.7997050585661665
4CFEA,5.565445888303603,2.459301964513389,0.7856380437257482,0.7972240124159038
4CFEC,4.055548233979396,4.615327860923355,0.7747624932077553,0.7863484618979109
4CFFC,,,,
4CNHB,,,,
4CT1A,4.6760297606213435,3.878582171092182,0.7715481853398084,0.783134154029964
4CZTC,5.669789712002974,3.2214073217305583,0.8130413423294579,0.8246273110196135
4CZTD,5.458334110756475,3.692064737413756,0.7987435428283639,0.8103295115185195
4CZUB,4.867285076960792,5.0873312162294475,0.7807687343395295,0.7923547030296851
4CZUC,,,,
4CZUD,4.345265232519131,2.553870341311173,0.7763368485156794,0.787922817205835
4D1ZA,5.8949898381128385,3.296565208735927,0.7606352729437945,0.7722212416339501
4DLIA,5.038238406420193,3.6012131896604647,0.7831308196863621,0.7947167883765177
4DLJA,5.411971683319618,3.558475871806301,0.778568449339236,0.7901544180293916
4E6AA,4.591667390911803,2.984623278761833,0.7892161370815574,0.800802105771713
4E6CA,4.842335233531998,3.5086700860971316,0.8028273486443654,0.814413317334521
4E8AA,4.412985497612178,3.453100472461211,0.8008688069650693,0.812454775655225
4EH2A,5.180350773606234,4.426887033897183,0.7500281471169844,0.76161411580714
4EH3A,5.321895054759954,4.634230725144466,0.775243825960793,0.7868297946509486
4EH4A,3.7643145182405218,4.3038289182256015,0.7339449777162789,0.7455309464064345
4EH5A,5.937554457297472,3.79529598740039,0.7882687083926789,0.7998546770828345
4EH6A,,,,
4EH7A,3.758304342600552,5.197439475638991,0.7811418816472365,0.7927278503373921
4EH8A,3.953051088089521,3.637984381369291,0.7999138176079753,0.8114997862981309
4EH9A,4.944514326717059,3.9617768786423224,0.7937910790067657,0.8053770476969213
4EHVA,4.136062884097218,3.5630240223974092,0.8220405897650833,0.8336265584552389
4EWQA,4.657129789532939,4.33575543805993,0.7715686110621488,0.7831545797523044
4EZ7A,5.490909668845127,3.296171752112408,0.7862988850862648,0.7978848537764204
4F1MA,5.329513205297339,6.37527807462026,0.8193665463400984,0.830952515030254
4F1TA,4.852443672437627,4.666868783479638,0.7976382270313549,0.8092241957215105
4FKUA,4.027197223105576,3.4956842067324687,0.8171241375227033,0.8287101062128589
4G5JA,5.328197849535331,3.0908651447790643,0.7933629533602311,0.8049489220503867
4I41A,5.268384847312168,4.578902161566337,0.8189828657613911,0.8305688344515467
4IWDA,5.551113467119627,3.442370540703768,0.8149336541134341,0.8265196228035897
4L68A,,,,
4MNEH,4.72612285351666,3.963470055310002,0.7816041910094472,0.7931901596996028
4MWIA,4.528093163307877,3.4037610747515146,0.8155628377984647,0.8271488064886203
